last_step,rcp_number,rcp_name,rcp_method,rcp_keyword,rcp_allergy,rcp_type,rcp_ingredient,rcp_ingredient_cnt,rcp_cooktime,rcp_picture
7,1020,또띠아퀘사디아,굽기,간식,밀가루,빵,[재료] 또띠아 | 양파 | 방울토마토 | 피망 | 새송이버섯 | 슬라이스햄 | 피자치즈 취향껏 [양념] 스파게티소스,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/20/e8751e2a401e7521add65dc45fc5c88c1.jpg
7,1021,소고기오이주먹밥,볶음,초스피드,소고기,밥/죽/떡,[재료] 소고기 | 양파 | 오이 | 참기름 | 표고소금 | 통깨,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/06/17/855f37b606af6173150a26da742258f21.jpg
4,1022,레몬소주칵테일,기타,기타,기타,차/음료/술,[재료] 소주 | 레몬즙(레몬쥬스) | 시럽 | 탄산수 채우기,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/07/707c556637e71fafd00b1f7cccb218771.jpg
12,1023,브로콜리주스,기타,영양식,채소류,차/음료/술,[재료] 브로콜리 | 바나나 | 무가당요구르트,3,30,https://recipe1.ezmember.co.kr/cache/recipe/2016/06/13/6b72aa403e1057baeb158393b4ba61901.jpg
5,1024,바나나아보카도쥬스,기타,초스피드,과일류,차/음료/술,[재료] 바나나 | 아보카도 | 우유 | 메이플시럽,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/06/d9aa4c502bbb84a96ab5175c5a85654d1.jpg
5,1025,베이컨꼬치,굽기,손님접대,가공식품류,메인반찬,[재료] 베이컨(긴거는) | 새우 | 버섯 | 김치 [양념] 후춧가루 약간,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/e0752a2abc0894cc23fa51774f963a65.jpg
3,1026,스트링치즈샐러드,기타,일상,채소류,샐러드,[재료] 샐러드 | 스트링치즈 [오리엔탈드레싱소스] 다진양파 | 간장 | 올리브유 | 설탕. | 올리고당 | 레몬즙 | 식초 | 후추 톡톡,10,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/24/9124ab939b48e459326d167b13d4fb621.jpg
5,1027,사골칼국수,끓이기,해장,밀가루,면/만두,[재료] 사골곰탕육수 | 칼국수면 | 마늘 조금 | 버섯 조금 | 다진소고기 조금 | 대파 조금 | 계란 [양념] 소금 조금 | 후추 조금,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/26/fc7df5942e860614c77942d0460e54f31.jpg
6,1028,열무물김치국수,비빔,일상,밀가루,면/만두,[재료] 소면( 동전크기) | 계란 | 소금 | 남은 물김치 | 열무김치 적당량 [양념] 고추장 | 간장 | 설탕 | 참기름,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2016/09/14/82cc61baf2ffbbbb3d477ea3a196d6d31.jpg
5,1029,달래두부지짐,무침,일상,채소류,밑반찬,[재료] 두부 | 달래 [양념] 설탕. | 맛술 | 간장 | 고춧가루 | 통깨 약간 | 참기름 | 매실액 | 소금 약간,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/01/d4682e3db842d8414f90439ef8535f5a1.jpg
11,1030,용과,기타,간식,과일류,디저트,[재료] 용과,1,10,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/c4ed481b1b709160ac140a57bb78b3f2.jpg
5,1031,송이버섯밥,끓이기,일상,버섯류,밥/죽/떡,[재료] 쌀 | 물 | 다시마 | 송이버섯 [양념] 간장 | 국간장 | 다진파 | 고춧가루. | 다진마늘 | 참기름 | 깨소금 | 요리당 | 다진청양고추,13,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/d3c76c03cbf52f91537dff1280b33370.jpg
4,1032,아보카도주먹밥,기타,초스피드,쌀,밥/죽/떡,[필수재료] 아보카도 | 밥 | 김가루 [양념재료] 소금 | 참기름 | 통깨 약간,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/26/36caeea9d4aa0714aac7ce64bed254751.jpg
7,1033,명란젓파스타,볶음,초스피드,밀가루,면/만두,[재료] 스파게티 | 명란젓 껍질 발라서( 정도) | 쪽파 | 김가루 기호 [양념] 올리브 오일 | 레몬주스 | 간장 | 청주 | 소금 약간 | 후추 약간,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/22/521aa2e376190abab5c674de549f16cb1.jpg
8,1034,라임모히또,기타,기타,과일류,차/음료/술,[재료] 애플민트 | 라임 | 탄산수 [양념] 얼음 | 설탕,5,15,https://recipe1.ezmember.co.kr/cache/recipe/2016/07/04/afbba7c200a1f4033b560043047cb71e1.jpg
7,1035,다시마비빔국수,비빔,일상,건어물류,면/만두,[재료] 소면 | 쌈다시마 | 오이 약간씩 | 계란 [양념] 다진마늘 | 설탕 | 식초 | 생강술 | 매실액 | 간장 | 고추장+ | 올리고당,12,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/b3ca1f3f24f2d6a53dc29ee06bff3760.jpg
9,1036,치즈오븐토마토스파게티,볶음,일상,달걀/유제품,면/만두,[재료] 스파게티면- | 마늘 | 양파 | 청량고추 | 양송이 버섯 | 새우 적당량 | 오징어 적당량 | 모짜렐라 치즈 적당량 | 슬라이스 치즈 [양념] 토마토 페이스트 정도 | 소금 적당량 | 후추 적당량,12,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/22/1a23786ea4f58e7c7ea7f79c51f91277.jpg
5,1037,바나나오픈토스트,굽기,초스피드,과일류,빵,[재료] 식빵 | 바나나 | 슈가파우더 약간,3,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/5ec8d65ce18fa4713f238dba5571e7941.jpg
3,1038,옥수수라떼,기타,간식,달걀/유제품,차/음료/술,[재료] 스위트콘 | 연유 | 우유 | 얼음 적당량 [선택 토핑] 휘핑크림 | 스위트콘 | 민트,7,10,https://recipe1.ezmember.co.kr/cache/recipe/2022/07/25/83eb212735d043ffd73c6550f6ff5ccb1.jpg
7,1039,카야토스트,굽기,간식,밀가루,빵,[재료] 식빵 | 계란 | 버터 취향껏 | 카야잼 취향껏,4,30,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/18/22fc9353c97054facb0da81f8b3c949d1.jpg
3,1040,햄토스트,굽기,간식,밀가루,빵,[재료] 식빵 | 설탕 | 레몬즙 | 올리고당 | 키위드레싱 | 마요네즈 | 달걀 | 옥수수콘 | 버터 반숟갈 | 베이컨 | 슬라이스 햄~ | 양배추 | 슬라이스 치즈 | 피클,14,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/22/ad4607020a54ace6446f4c4f2986f5641.jpg
3,1041,아몬드단호박죽,끓이기,영양식,채소류,밥/죽/떡,[재료] 찐단호박 | 찐고구마 | 물 | 거칠게간 아몬드가루 | 체다치즈,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/17/4eb7857147db7a90a972c3cc647addf0.jpg
7,1042,탕수육라면,끓이기,일상,가공식품류,면/만두,[재료] 라면 | 양배추 | 대파 약간 | 달걀 | 돼지고기 등심 | 밀가루 | 물.~ [다대기] 다진 양파 | 다진 대파 | 고춧가루. | 액젓 | 설탕 | 다진 마늘 | 식용유,14,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/27/9a50529b63b7ab91f86feb9cb25f72441.jpg
7,1043,햄고추전,부침,일상,가공식품류,밑반찬,[재료] 수제햄 | 풋고추 | 두부 | 양파 | 대파 | 계란 | 밀가루 | 포도씨유 [양념] 소금 약간,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/228671e46e0f5f92ebcfbc30847be6fd.jpg
7,1044,감자치즈스프,끓이기,초스피드,채소류,스프,[재료] 감자(小) | 상하 어린이 치즈 | 당근 약간 | 소금 약간 | 후추 약간 | 우유,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/27/1b581318ef511bd957c439654fcbfc68.jpg
7,1045,계란파스타,볶음,초스피드,밀가루,면/만두,[재료] 파스타면 | 청양고추 | 계란~ [양념] 다진마늘 | 올리브오일 | 후추 약간 | 소금,7,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/25659531543802ee4c401ffd56de8c831.jpg
6,1046,고추장치즈라면볶음,볶음,일상,쌀,메인반찬,[재료] 라면 | 얇은 슬라이스햄 | 청피망 | 홍피망 | 양파 | 슬라이스치즈 [양념] 고추장/큰술 | 간장 | 고춧가루 | 매실액 | 청주 | 참기름 | 올리브오일(식용유/해바라기씨유) | 물 | 후추 약간,15,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/16/fd7e9f2632d2b82f54c0ed352b3eb81f.jpg
6,1047,쇠고기티본스테이크,굽기,일상,소고기,양식,[재료] 쇠고기 티본 | 전복 | 만차량 호박 적당량 | 양파 | 로즈마리 [양념] 올리브유 | 소금 | 후추,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/24/81f94faa3f51a87fbfcb02ad30c720d9.jpg
3,1048,어묵샐러드,무침,일상,가공식품류,샐러드,[재료] 어묵 | 오이 | 양파 [양념] 마요네즈 | 씨겨자머스터드 | 파마산치즈가루 | 오이피클 | 설탕 | 소금 | 후추,10,10,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/98ff534044e64e34b469689f8e6da9d0.jpg
7,1049,닭가슴살스파게티,볶음,손님접대,밀가루,면/만두,[재료] 닭가슴살 | 표고버섯 | 마늘 | 스파게티 | 스파게티 삶은물 컵 | 생크림 | 파르메산 조금 [양념] 소금 조금 | 후춧가루 조금 | 청주 | 올리브오일 | 토마토소스+,12,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/14/0d4541d56207110a422586958941a2ff.jpg
10,1050,염통,굽기,술안주,닭고기,양념/소스/잼,[재료] 염통꼬지 | 다진마늘 | 후추 | 양파 [양념] 물엿(소주잔) | 케찹(소주잔) | 고추장(소주잔) | 간장(소주잔) | 다진마늘(소주잔) | 고추가루(소주잔) | 설탕(소주잔) | 물(소주잔) | 통깨(소주잔),13,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/06/0d5efdfa9bf856e50eccd7ab72c088a31.jpg
7,1051,크림카레라면,끓이기,일상,가공식품류,면/만두,[필수재료] 카레라면 | 삶은감자() | 까르보나라스파게티소스 | 파슬리가루 약간 [양념재료] 소금 약간 | 후추 약간,6,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/0f2c0c0b7ae756f4749ce024f0e600681.png
6,1052,연어야채샐러드,기타,다이어트,가공식품류,샐러드,[재료] 연어 | 브로콜리 | 무 | 알배기배춧잎 [양념] 소금 | 유자청,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/02/d0518f183038a672805191eba3672c121.jpg
5,1053,계란노른자장,절임,일상,달걀/유제품,밑반찬,[재료] 달걀 | 다시마 | 청양고추 [양념] 간장 | 맛술,5,5,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/3d70827adb9d2ce657de7b5e823b01b81.jpg
8,1054,감자오믈렛,굽기,일상,채소류,메인반찬,[재료] 감자 | 베이컨 | 올리브유 | 계란 [양념] 소금,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/22/dde27878cd3107f040c82a7a917f9e431.jpg
5,1055,만두비빔면,비빔,일상,가공식품류,면/만두,[필수재료] 중화비빔면 [선택재료] 냉동만두 | 양배추 약간 | 당근 약간 | 달걀,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/09/bc27eaaefa0eb71c5b4357c62d70a99e1.png
11,1056,시금치롤샐러드,데치기,일상,채소류,샐러드,[재료] 시금치 | 진간장 | 설탕 | 통깨 | 마요네즈,5,15,https://recipe1.ezmember.co.kr/cache/recipe/2021/01/17/274cadfe4b862b26d7ad5c38ad4a85d71.jpg
3,1057,크림치즈파니니,굽기,간식,밀가루,빵,[재료] 식빵 | 양파 | 베이컨 | 슬라이스피자치즈 | 슬라이스체다치즈 [양념] 후추,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/4fbc19433acf3620fdee87b6b5eb40c0.jpg
6,1058,사과바나나양배추주스,기타,초스피드,과일류,차/음료/술,[재료] 물 | 양배추 반에 | 사과 | 바나나,4,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/11/ca89a7a5d2c309e78e53831313aeb5de1.JPG
11,1059,찐옥수수,찜,간식,채소류,기타,[재료] 옥수수,1,5,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/19/4b19783aef5235e15b4b3da2b0ac1fad1.jpg
6,1060,양상추치킨또띠아롤,튀김,간식,닭고기,디저트,[재료] 닭가슴살 | 설탕 | 밀가루 약간 | 소금 약간 | 후추 약간 | 올리브유(또는 식용유) 적당히 [소스] 마요네즈(또는 랜치소스) | 머스타드 | 식초 약간 | 설탕 약간 | 핫소스 약간,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/14/7514bda39ea7fe7109f11bad1a80bc151.jpg
3,1061,주먹밥달걀말이,부침,도시락,달걀/유제품,밑반찬,[재료] 밥 | 달걀 [양념] 구운 소금 | 통깨 | 참기름 | 간장 | 매실청. | 튜브형 연겨자,8,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/16/44a3cb17d32e3f9cdb736f02f3259da6.jpg
6,1062,계란햄밥,기타,초스피드,쌀,밥/죽/떡,[재료] 밥 | 계란 | 햄 약간 | 대파 약간 | 김가루 약간 [소스] 케찹,6,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/19/a6fff1b6b2d76ad18d8f5abf1b544fc51.jpg
6,1063,애호박박칼국수,끓이기,일상,밀가루,면/만두,[재료] 칼국수건면 | 애호박 | 대파 | 청양고추 | 마늘 | 달걀 | 멸치 | 다시마 [양념] 간장 | 소금 조금 | 후추 약간,11,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/39d68e8c40dc99a1fefc76ac2eeea76f1.jpg
6,1064,돼지고기볶음밥,볶음,일상,돼지고기,밥/죽/떡,[재료] 밥 | 목살 | 양파 | 당근 | 후추 적당량 | 계란 | 굴소스 | 돈까스소스 | 마요네즈 적당량 | 파슬리가루 조금,10,15,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/12/0e2fd7e9dedb54c4d41b60ca85a36c441.jpg
5,1065,김자반주먹밥,기타,도시락,채소류,밥/죽/떡,[재료] 밥 | 김치 | 양파 | 오이 | 참치 [양념] 고추장 약간,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/3a8cc8bd6d0da4a1f243c7df6a6d74c61.jpg
8,1066,베이컨계란빵,기타,일상,달걀/유제품,빵,[재료] 베이컨 | 계란 | 식빵 | 소금&파슬리가루,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/23/17caa4470c12340fa1e152ad1f4c1b951.jpg
4,1067,과일주스,기타,영양식,과일류,차/음료/술,[재료] 오렌지 | 사과 | 당근 | 사이다 | 얼음,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/18/acd65bc5ca5b4bfdf398d5301e9d6cfd.jpg
4,1068,바나나사과쉐이크,기타,일상,과일류,차/음료/술,[재료] 사과 | 바나나 | 우유 [양념] 레몬즙 | 꿀(선택) 조금,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/05/59b3ec23f84f5f308e9f796cf871ebec.jpg
8,1069,양배추달걀샌드위치,기타,간식,달걀/유제품,빵,[재료] 식빵 | 구운 달걀 | 마요네즈 | 디종머스터드. | 후추 약간 | 채썬 양배추 눌러서,6,30,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/02/2748ba7a0a87b96df63f8a5f7f412ca31.jpg
11,1070,시금치두부무침,무침,일상,채소류,밑반찬,[재료] 시금치 | 두부 [양념] 깨 약간 | 소금 약간 | 참기름 적당히,5,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/02/37b074b86e14f8b1140063f697404ae31.jpg
5,1071,현미전복죽,끓이기,영양식,해물류,밥/죽/떡,[재료] 현미 | 쌀 | 전복 [양념] 소금 조금,4,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/19/7df63fa70646450af6b125142e6afeb6.jpg
7,1072,두릅비빔국수,비빔,야식,채소류,면/만두,[재료] 소면 | 두릅 | 당근 약간 [양념] 설탕 | 생강술 | 식초 | 참기름 | 고추장 + | 후추 약간 | 깨소금 약간,10,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/7f36df3883534ae22cc42d40bec42b86.jpg
6,1073,굴숙주김치국,끓이기,일상,해물류,국/탕,[재료] 멸치육수 | 김치 | 굴 | 숙주 | 대파 | 멸치액젓,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/89ddb65e4ee88002d9b7ed9b649f54941.jpg
7,1074,참치양배추덮밥,볶음,일상,해물류,밥/죽/떡,[주재료] 참치 | 양배추 | 파 [양념] 간장 | 참기름 | 매실액 | 굴소스 | 데리야끼 소스. | 다진 마늘 | 후추 적당히 | 먹는 물 종이컵으로,11,15,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/08/c75abbd2c64719d97b6f0841541cf9d91.jpg
5,1075,고추기름물만두무침,무침,술안주,가공식품류,메인반찬,[필수재료] 물만두 | 설탕 | 식초 | 간장 | 송송 썬 쪽파 약간 [고추기름재료] 식용유 | 고춧가루 | 다진 대파 | 다진 마늘,9,10,https://recipe1.ezmember.co.kr/cache/recipe/2019/05/16/4b76c697d71bf6053f779114c182adc71.jpg
4,1076,토마토비빔밥,비빔,다이어트,채소류,밥/죽/떡,[필수 재료] 방울토마토 | 부추 | 상추 | 양파 | 밥 [양념 재료] 진간장 | 고춧가루+ | 식초 | 다진 마늘 | 매실액+ | 참기름 | 통깨 약간,12,10,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/225623fe325b59af9893bd2c02712bd01.jpg
10,1077,구름빵,기타,간식,달걀/유제품,빵,[재료] 계란 흰자 | 설탕 | 전분,3,30,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/21/d2f2038225a7bf5a61fdb1e9c578f1e41.jpg
4,1078,코코넛커피,기타,간식,기타,차/음료/술,[필수재료] 카누 커피믹스. | 코코넛밀크 | 연유 | 얼음,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/26/1d6634270446b39bdedf0ea9afb8671f1.png
7,1079,참치깻잎롤,볶음,일상,가공식품류,밥/죽/떡,[재료] 깻잎 | 현미밥 | 양파 | 김치 | 매운참치 | 들기름 [토핑] 삶은달걀노른자 | 마요네즈 | 방울토마토 약간 [밥 양념] 참기름 | 통깨 | 소금 약간,12,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/01/a98d62f3615f571a9bb59b86395a0bda1.jpg
5,1080,어묵주먹밥,볶음,도시락,가공식품류,밥/죽/떡,[재료] 잡채미니어묵~ | 현미밥 | 장식용김 약간 | 장식브로콜리 약간 [카레밥양념] 카레 | 소금 약간 | 참기름 [브로콜리밥양념] 다진브로콜리 | 소금 약간 | 참기름 [하얀밥양념] 소금 약간 | 참기름 [어묵데리야끼소스] 맛술 | 간장 | 설탕,15,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/28/2e7e5381ce4c0acbfd68b7ba1f46025d1.jpg
3,1081,푸실리파스타,볶음,일상,밀가루,면/만두,[재료] 제멜리 | 푸실리 색깔각 | 통마늘 | 양파 약간 | 트레비소 약간 [양념] 토마토소스(홈메이드),6,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/03/27/f41f863d6940839be4b6710dfbd895121.jpg
5,1082,가지베이컨말이,굽기,일상,가공식품류,밑반찬,[재료] 베이컨 | 편으로 썬 가지 | 버터 조금 | 머스터드소스,4,15,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/25/96c797c7c505c121e6a65c052d6b17f81.jpg
5,1083,닭가슴살짜장덮밥,끓이기,일상,닭고기,밥/죽/떡,[재료] 닭가슴살 | 물 | 양파 작은 것 | 애호박 | 당근 작은 것 | 감자 | 청량고추(생략가능) | 포도씨유 | 마늘 [양념] 시판 짜장소스 분말,10,30,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/04/67a5883ea2eed3200ee4e3749425585e1.jpg
5,1084,훈제연어샌드위치,기타,간식,밀가루,빵,[재료] 파니니(또는식빵두장) | 훈제연어 슬라이스- | 양상추 적당량 | 오이 | 슬라이스 치즈 [양념] 마요네즈 | 연와사비 | 소금 | 연유 (또는 꿀) 큰술,9,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/20/074585f88e68b70ff3bc70715f149c68.jpg
4,1085,불닭달걀밥,기타,초스피드,가공식품류,밥/죽/떡,[필수재료] 불닭볶음밥 | 달걀 | 콘샐러드 | 소시지바,4,5,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/21/a5972eb40a55ea74b7ad1909617d0bb91.jpg
7,1086,돈까스누드김밥,튀김,도시락,돼지고기,밥/죽/떡,[한줄 재료] 김밥 김 | 밥 | 소금 | 참기름 | 깨 약간 | 돈까스 | 돈까스 소스 적당 | 계란 | 채 썬 당근 | 시금치 또는 깻잎 | 단무지,11,15,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/91bac03754b6521b56e7775776bdc2021.jpg
5,1087,소고기감자볶음,볶음,이유식,소고기,밑반찬,[재료] 감자 | 소고기 | 양파 | 파프리카 [양념] 간장 | 매실액,6,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/76c2717c2fc1c614186776b9b1e46f2e1.jpg
7,1088,참치짜파게티,끓이기,일상,가공식품류,면/만두,[필수 재료] 참치통조림() | 짜파게티 | 옥수수콘 | 물 | 채썬 오이 약간,5,10,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/02/c592d0ac418dab0d1802a5a7e99be3121.png
9,1089,사과얼갈이배추겉절이,무침,일상,과일류,김치/젓갈/장류,[재료] 사과 | 얼갈이배추 | 쪽파 약간 [양념] 멸치액젓+ | 고춧가루 | 매실액 | 다진마늘 | 통깨,8,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/29/4fc6f39168f623ae3cfe6b97753230c41.jpg
4,1090,두반장삼겹살,볶음,일상,돼지고기,메인반찬,[재료] 삼겹살 | 홍고추 | 청양고추 | 다진마늘 | 대파 조금 | 느타리버섯 조금 [양념] 고춧가루 | 고추장 | 두반장 | 간장+ | 청주 | 설탕 | 물엿 | 생강가루 조금 | 후춧가루 조금 | 케챂+,16,15,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/f4ae76909720853721d5b330d88fdb50.jpg
